Réf. client :,Description,Kilométrage,Date de 1ere immatriculation,Energie,Marque,Modèle,Pays,Prix,Vendeur,Localisation,Photo,Poids à vide,PTC,Essieux,Puissance,Etat
XLRTEF5300G469978,Tracteur Volvo FH 460 6X2 PTO+HYDR.,329 502 km,01/02/2020,Gazoil,Volvo,450,PAYS-BAS,27950,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10688518_th.jpg,9 Tonnes,18 Tonnes,4x2,407,Occasion
XLRTEH4300G353190,Tracteur DAF XF 450,372 118 km,01/09/2018,Gazoil,DAF,540,PAYS-BAS,16950,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10906323_th.jpg,7.29 Tonnes,44 Tonnes,4x2,410,Occasion
XLRTEF5300G408389,Tracteur MAN TGX 18.460,491 355 km,01/11/2017,Gazoil,MAN,500,PAYS-BAS,5950,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10854125_th.jpg,15.59 Tonnes,18 Tonnes,4x2,440,Occasion
XLRTEF5300G451927,Tracteur DAF XF 450 SPACECAB 2X TANK,352 343 km,01/04/2018,Gazoil,DAF,500,PAYS-BAS,8999,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10738261_th.jpg,7.64 Tonnes,18 Tonnes,4x2,459,Occasion
XLRTEH4300G360723,Tracteur Scania L R490 H 6X2 MNA,395 285 km,01/09/2013,Gazoil,Scania,18.510,PAYS-BAS,28500,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10992930_th.jpg,8.13 Tonnes,19 Tonnes,4x2,480,Occasion
XLRTEF5300G452636,Tracteur DAF XF 450 SPACECAB 2X TANK,315 955 km,01/02/2018,Gazoil,DAF,2646,PAYS-BAS,47000,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10554154_th.jpg,8.13 Tonnes,20.5 Tonnes,4x2,480,Occasion
XLRTEF5300G406154,Tracteur Volvo FH 460 6X2 STEER XEN. LEATH,309 519 km,01/07/2020,Gazoil,Volvo,530 SSC,PAYS-BAS,17800,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10736457_th.jpg,8.34 Tonnes,19.5 Tonnes,4x2,480,Occasion
XLRTEF5300G452319,Tracteur Mercedes ACTROS 1840 ADR EX/III FL AT,353 725 km,01/05/2018,Gazoil,Mercedes,500,PAYS-BAS,34800,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/11006855_th.jpg,7.41 Tonnes,19.5 Tonnes,4x2,480,Occasion
XLRTEF5300G410021,Tracteur Iveco AS440S40 STRALIS LNG,284 218 km,01/05/2018,Gazoil,Iveco,480,PAYS-BAS,39800,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10797166_th.jpg,7.8 Tonnes,20.5 Tonnes,4x2,500,Occasion
XLRTEF5300G451926,Tracteur MAN TGX 26.470 TG3 GM 6X2-2 BLS,359 395 km,01/04/2021,Gazoil,MAN,480,PAYS-BAS,15800,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10957791_th.jpg,8.11 Tonnes,19.5 Tonnes,4x2,480,Occasion
XLRTEH4300G345417,Tracteur Scania R 410 ET. HMF 1720-K4,348 649 km,01/12/2017,Gazoil,Scania,480,PAYS-BAS,46400,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10546133_th.jpg,8.57 Tonnes,20.5 Tonnes,4x2,480,Occasion
7118N,Tracteur Iveco AS440S40 STRALIS LNG,373 431 km,01/05/2018,Gazoil,Iveco,450,PAYS-BAS,54400,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10809013_th.jpg,6.94 Tonnes,19.5 Tonnes,4x2,480,Occasion
322384,Tracteur MAN TGX 18.460 XL PTO + HYDRAULICS,819 034 km,01/03/2019,Gazoil,MAN,460.18 DTI 11,PAYS-BAS,55600,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10943109_th.jpg,6.94 Tonnes,19.5 Tonnes,4x2,480,Occasion
322407,Tracteur Mercedes ACTROS 1840 ADR EX/III FL AT,356 016 km,01/05/2018,Gazoil,Mercedes,460,PAYS-BAS,55200,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/11006857_th.jpg,7.96 Tonnes,20.5 Tonnes,4x2,440,Occasion
320770,Tracteur MAN TGX 18.440,475 775 km,01/02/2008,Gazoil,MAN,510 FT,PAYS-BAS,55100,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10854126_th.jpg,7.73 Tonnes,20.5 Tonnes,4x2,500,Occasion
323244,Tracteur MAN TGX 18.500 XXL RETARDER 2XTANK,357 535 km,01/03/2018,Gazoil,MAN,500,PAYS-BAS,55000,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10562998_th.jpg,7.05 Tonnes,20.5 Tonnes,4x2,480,Occasion
321375,Tracteur Scania P R580 6X4 V8 RET. TO. HYD,416 692 km,01/06/2016,Gazoil,Scania,500,PAYS-BAS,68500,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10966478_th.jpg,10.56 Tonnes,20.5 Tonnes,4x2,480,Occasion
323731,Tracteur Volvo FH 500 6X2 STEERED PTO+HYDR,344 113 km,01/10/2020,Gazoil,Volvo,500,PAYS-BAS,54900,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/11013793_th.jpg,10.7 Tonnes,19.5 Tonnes,4x2,500,Occasion
322831,Tracteur Renault T 460,276 045 km,01/04/2016,Gazoil,Renault,330,PAYS-BAS,54200,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10916493_th.jpg,8.45 Tonnes,19.5 Tonnes,4x2,520,Occasion
322453,Tracteur Scania P 410 6X2/4 MNB,305 664 km,01/08/2014,Gazoil,Scania,500,PAYS-BAS,55700,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10866681_th.jpg,6.92 Tonnes,20.5 Tonnes,4x2,480,Occasion
317747,"Tracteur Mercedes LS ACTROS 1848 MP5,Tipp hydt",381 363 km,01/07/2020,Gazoil,Mercedes,500,PAYS-BAS,55100,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10980325_th.jpg,10.67 Tonnes,19.5 Tonnes,6x4,520,Occasion
322450,Tracteur Iveco AS440S40 STRALIS LNG,348 712 km,01/06/2018,Gazoil,Iveco,450,PAYS-BAS,55200,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10797168_th.jpg,8.86 Tonnes,19.5 Tonnes,4x2,480,Occasion
323400,Tracteur Iveco AS440S46 STRALIS 6X2 TXP TWINSTEER,395 165 km,01/11/2015,Gazoil,Iveco,520 T4X2 E6,PAYS-BAS,34900,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10819739_th.jpg,7.75 Tonnes,20.5 Tonnes,4x2,480,Occasion
321523,Tracteur Iveco AS440S46 STRALIS LNG,336 677 km,01/01/2019,Gazoil,Iveco,18.460,PAYS-BAS,65400,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10797170_th.jpg,7.3 Tonnes,19.5 Tonnes,4x2,480,Occasion
323610,Tracteur MAN 18.480 TGS 4X4H LEICHT UNFALL,434 702 km,01/10/2023,Gazoil,MAN,18.470,PAYS-BAS,55000,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10809007_th.jpg,7.25 Tonnes,19.5 Tonnes,4x2,480,Occasion - Accidenté
322452,Tracteur Iveco AS440S40 STRALIS LNG,315 545 km,01/06/2018,Gazoil,Iveco,460,PAYS-BAS,62500,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10806471_th.jpg,7.25 Tonnes,19.5 Tonnes,4x2,480,Occasion
320500,Tracteur DAF XF 450 SPACECAB 404 TKM,416 362 km,01/04/2021,Gazoil,DAF,500,PAYS-BAS,63500,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10863615_th.jpg,8 Tonnes,19.5 Tonnes,4x2,480,Occasion
321867,Tracteur MAN TGX 18.460 XLX RETARDER ALCOA'S,286 406 km,01/07/2017,Gazoil,MAN,530,PAYS-BAS,54700,KLEYN TRUCKS BV, Gelderland,https://photo.static-viamobilis.com/31/1/10859987_th.jpg,7.88 Tonnes,19.5 Tonnes,6x4,480,Occasion
322449,Tracteur Renault Magnum AE 440 E-tech (BOITE MANUELLE / MANUAL GEARBOX),372 709 km,07/09/2001,Gazoil,Renault,480 T4X2 E6,BELGIQUE,56300,Elro Trucks Belgium Nv, Limburg,https://photo.static-viamobilis.com/31/1/11101950_th.jpg,23.4 Tonnes,20.5 Tonnes,4x2,500,Occasion
323051,Tracteur surbaissé DAF XF460,349 240 km,20/06/2014,Gazoil,DAF,450,ALLEMAGNE,55600,Elias Nutzfahrzeughandel, Niedersachsen,https://photo.static-viamobilis.com/31/1/10396831-foto-sattelzugmaschine_th.jpg,8.02 Tonnes,20.5 Tonnes,4x2,480,Occasion
320923,Tracteur Scania R 580,518 031 km,05/05/2019,Gazoil,Scania,1843 LS,ESPAGNE,69100,"CAMIONES GÓMEZ, S.L.", Valencia,https://photo.static-viamobilis.com/31/1/11173897-foto-cabeza_tractora_th.jpg,7.48 Tonnes,20.5 Tonnes,4x2,480,Occasion
324141,Tracteur Scania L R580 TOPINE,328 954 km,10/02/2017,Gazoil,Scania,500,ESPAGNE,54700,TRUCKSUR SL, Sevilla,https://photo.static-viamobilis.com/31/1/11178258_th.jpg,8.24 Tonnes,19.5 Tonnes,4x2,500,Occasion
318744,Tracteur Scania R 410,313 760 km,25/01/2021,Gazoil,Scania,450,ESPAGNE,54400,TRUCKSUR SL, Sevilla,https://photo.static-viamobilis.com/31/1/11178255_th.jpg,7.78 Tonnes,19.5 Tonnes,4x2,480,Occasion
323361,Tracteur Volvo FH 500,341 940 km,05/12/2019,Gazoil,Volvo,18.480,ESPAGNE,81500,"CAMIONES GÓMEZ, S.L.", Valencia,https://photo.static-viamobilis.com/31/1/11171859-foto-cabeza_tractora_th.jpg,8.44 Tonnes,20.5 Tonnes,4x2,410,Occasion
