Réf. client :,Description,Kilométrage,Date de 1ere immatriculation,Energie,Marque,Modèle,Pays,Prix,Vendeur,Localisation,Photo,Poids à vide,PTC,Essieux,Puissance,Etat
,Tracteur Scania R450,930 500 km,16/10/2018,,Scania,,ESPAGNE,Prix sur demande,Diego Castejón e Hijos, Cádiz,https://photo.static-viamobilis.com/31/1/10982606-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Mercedes ACTROS 2145,1 287 000 km,12/04/2016,,Mercedes,,PAYS-BAS,Prix sur demande,VRIESOORD TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11154360_th.jpg,,,,,Occasion
,Tracteur Scania Torpedo T164-580 V8 Topline 4x2 - Original /Hauber - Retarder - 4.70 WB - PTO/Hydraulic - Light bar - Leather seats,353 182 km,10/06/2002,,Scania,,PAYS-BAS,Prix sur demande,VAEX TRUCKS TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/9889157_th.jpg,,,,,Occasion
,Tracteur Scania L R580 V8 Topline 6x2/4 MB - Retarder - Full air - Steering axle - 2x tank,985 322 km,01/10/2014,,Scania,,PAYS-BAS,Prix sur demande,VAEX TRUCKS TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/10538058_th.jpg,,,,,Occasion
,Tracteur Scania R 500 N323,1 375 699 km,17/07/2020,,Scania,,PAYS-BAS,Prix sur demande,VRIESOORD TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11152942_th.jpg,,,,,Occasion
,Tracteur Scania R 500 6x2/4 etarder Full Air Damage!,750 700 km,05/07/2019,,Scania,,PAYS-BAS,Prix sur demande,GAST TRUCKS VENLO BV, Limburg,https://photo.static-viamobilis.com/31/1/11151562_th.jpg,,,,,Occasion - Accidenté
,Tracteur DAF XF460 FT Euro6 Intarder,786 828 km,29/04/2016,,DAF,,PAYS-BAS,Prix sur demande,GARAGE VERSPUI BV,,https://photo.static-viamobilis.com/31/1/9672794_th.jpg,,,,,Occasion
,Tracteur DAF 480 XFFT,586 200 km,12/06/2019,,DAF,,ESPAGNE,Prix sur demande,TRUCKSUR SL, Sevilla,https://photo.static-viamobilis.com/31/1/11084212_th.jpg,,,,,Occasion
,Tracteur Renault T520 SLEEPER CAB,64 800 km,27/05/2021,,Renault,,ESPAGNE,Prix sur demande,TRUCKSUR SL, Sevilla,https://photo.static-viamobilis.com/31/1/11119306_th.jpg,,,,,Occasion
,Tracteur DAF 480 XFFT (2pcs available),630 531 km,01/01/2019,,DAF,,BELGIQUE,Prix sur demande,AERTSSEN TRADING NV, Antwerpen,https://photo.static-viamobilis.com/31/1/11129174_th.jpg,,,,,Occasion
,Ensemble routier benne Volvo FH FH 500,244 500 km,01/01/2021,,Volvo,,POLOGNE,Prix sur demande,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/10907330_th.jpg,,,,,Occasion
,Tracteur Mercedes E Actros 1843 * EURO6 * 4X2 * RETARDER *,587 000 km,11/08/2015,,Mercedes,,PAYS-BAS,Prix sur demande,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11145794_th.jpg,,,,,Occasion
,Tracteur Scania R450 R 450 A4x2LA,1 273 464 km,01/10/2021,,Scania,,ESPAGNE,Prix sur demande,Scania Hispania S.A. Delegación Madrid, Madrid,https://photo.static-viamobilis.com/31/1/11144015_th.jpg,,,,,Occasion
,"Tracteur DAF 480 XF EURO 6, Retarder, PTO, ACC, Standairco",1 392 022 km,07/06/2019,,DAF,,PAYS-BAS,Prix sur demande,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11131633_th.jpg,,,,,Occasion
,"Tracteur convoi exceptionnel Volvo FH16 16-780 8x4 Schwerlast NEW*245 Tonnen,XL*",498 000 km,01/07/2025,,Volvo,,ALLEMAGNE,Prix sur demande,Popp Fahrzeugbau GmbH- Used Trucks, Bayern,https://photo.static-viamobilis.com/31/1/11143745_th.jpg,,,,,Occasion
,Tracteur DAF XF460 FT SSC Euro6 Intarder,1 417 000 km,20/01/2016,,DAF,,PAYS-BAS,Prix sur demande,GARAGE VERSPUI BV,,https://photo.static-viamobilis.com/31/1/10097761_th.jpg,,,,,Occasion
,Tracteur MAN TGX 18.500 Tractor Airconditioning Retarder Holland Truck TUV Valid Top Condition,495 000 km,02/01/2019,,MAN,,PAYS-BAS,Prix sur demande,KALIL EXPORT, NoordBrabant,https://photo.static-viamobilis.com/31/1/11131612_th.jpg,,,,,Occasion
,Tracteur MAN G420 TGX 18420 XLX Mega New Tacho APK 11-2026,1 170 000 km,23/11/2018,,MAN,,PAYS-BAS,Prix sur demande,GAST TRUCKS VENLO BV, Limburg,https://photo.static-viamobilis.com/31/1/11144327_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF FT SUPER SPACE CAB ZF INTARDER,424 092 km,09/02/2021,,DAF,,BELGIQUE,Prix sur demande,DIF-RENT N.V., Antwerpen,https://photo.static-viamobilis.com/31/1/11143278_th.jpg,,,,,Occasion
,Tracteur DAF XF 530 FT SUPER SPACE CAB ZF INTARDER,291 471 km,24/09/2020,,DAF,,BELGIQUE,Prix sur demande,DIF-RENT N.V., Antwerpen,https://photo.static-viamobilis.com/31/1/11143276_th.jpg,,,,,Occasion
,Autre ensemble routier Scania P Portacontenedor de Gancho,65 859 km,27/08/2007,,Scania,,ESPAGNE,Prix sur demande,Transler SL, Madrid,https://photo.static-viamobilis.com/34/1/10047044_th.jpg,,,,,Occasion
,Tracteur produits dangereux / adr Volvo F6 FH 460 4X2 Chassis M! ADR Retarder VEB+ Alcoa's,518 000 km,09/11/2020,,Volvo,,PAYS-BAS,Prix sur demande,BAS WORLD,,https://photo.static-viamobilis.com/31/1/11128379_th.jpg,,,,,Occasion
,Tracteur Scania R450 Full Air - NL Truck - Retarder,824 000 km,13/03/2014,,Scania,,PAYS-BAS,Prix sur demande,EUROPE TRUCKS BV, NoordBrabant,https://photo.static-viamobilis.com/31/1/10779651_th.jpg,,,,,Occasion
,Tracteur Iveco Stralis 480,498 000 km,07/04/2017,,Iveco,,ITALIE,Prix sur demande,EUROPE IMPORT EXPORT, Milano,https://photo.static-viamobilis.com/31/1/11140216-foto-trattore_stradale_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF 480,726 625 km,01/01/2018,,DAF,,POLOGNE,Prix sur demande,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11112305_th.jpg,,,,,Occasion
,"Tracteur Volvo FH 460 EURO 6D, Standairco, I-Shift, 2 Tanks",896 000 km,26/02/2020,,Volvo,,PAYS-BAS,Prix sur demande,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11080408_th.jpg,,,,,Occasion
,Tracteur DAF XF 480 FT,315 000 km,01/01/2018,,DAF,,ESPAGNE,Prix sur demande,"ECOGLOBAL D INVERSIONS 21, S.L.", Barcelona,https://photo.static-viamobilis.com/31/1/10761017-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Scania R450 Retarder 2 Tank P-Airco Euro 6D,214 534 km,11/03/2020,,Scania,,PAYS-BAS,Prix sur demande,GAST TRUCKS VENLO BV, Limburg,https://photo.static-viamobilis.com/31/1/11137586_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF 480,256 183 km,01/01/2021,,DAF,,POLOGNE,Prix sur demande,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/no_photo.png,,,,,Occasion
,Tracteur Mercedes Actros 1845,277 671 km,01/01/2023,,Mercedes,,PORTUGAL,Prix sur demande,"Mercedes-Benz Trucks Portugal, S.A.", Lisboa,https://photo.static-viamobilis.com/31/1/11106948_th.jpg,,,,,Occasion
,Tracteur Scania L R490 6X2 | EURO 6 * RETARDER * WF HYDRAUIEK * N TRUCK,760 000 km,20/03/2014,,Scania,,PAYS-BAS,Prix sur demande,LOUIS BOON TRUCKS & TRAILERS, Zeeland,https://photo.static-viamobilis.com/31/1/10767104_th.jpg,,,,,Occasion
,Tracteur Renault T520 / Kipphydraulik / Nebenabtrieb,643 935 km,01/09/2022,,Renault,,ALLEMAGNE,Prix sur demande,Salzgitter EuroLogistik GmbH, Niedersachsen,https://photo.static-viamobilis.com/31/1/11061497_th.jpg,,,,,Occasion
,Tracteur Ford F-Max 500 4X2 2xTanks Navi,724 000 km,23/05/2022,,Ford,,PAYS-BAS,Prix sur demande,BAS WORLD,,https://photo.static-viamobilis.com/31/1/11119884_th.jpg,,,,,Occasion
,Tracteur MAN TGS 18.400,521 666 km,20/07/2013,,MAN,,ESPAGNE,Prix sur demande,COCABI - comercial de camiones Bizkaia SL, Vizcaya,https://photo.static-viamobilis.com/31/1/11121266-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur DAF XF460 FT Euro6,441 500 km,22/09/2015,,DAF,,PAYS-BAS,Prix sur demande,GARAGE VERSPUI BV,,https://photo.static-viamobilis.com/31/1/10280293_th.jpg,,,,,Occasion
,"Tracteur DAF XG XG+ 530 FT, Intarder, Alcoa, Kipphydraulik, Euro 6 E",695 252 km,01/08/2022,,DAF,,ALLEMAGNE,Prix sur demande,A1 Truck GmbH, Niedersachsen,https://photo.static-viamobilis.com/31/1/11136932_th.jpg,,,,,Occasion
,Tracteur Renault T-Series 460.18 DTI 11,1 305 582 km,24/06/2016,,Renault,,ESPAGNE,Prix sur demande,"MONTSENY TRUCKS, SL", Barcelona,https://photo.static-viamobilis.com/31/1/11010163-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Volvo FH 420 Globetrotter MEGA,782 200 km,04/02/2015,,Volvo,,PAYS-BAS,Prix sur demande,VRIESOORD TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11136227_th.jpg,,,,,Occasion
,Tracteur Scania 142 R-V8 420 V8 - Old timer - Clean chassis/cab/interior - Dutch registration,677 000 km,01/01/1987,,Scania,,PAYS-BAS,Prix sur demande,VAEX TRUCKS TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/9904853_th.jpg,,,,,Occasion
,"Tracteur MAN TGX TGX 18.470 4x2 BL TGX 18.470 4x2 BL, Retarder, Navi",637 000 km,01/07/2022,,MAN,,BELGIQUE,Prix sur demande,RONNY SCHOUTTEET TRUCKS BVBA, WestVlaanderen,https://photo.static-viamobilis.com/31/1/10517019_th.jpg,,,,,Occasion
,Tracteur Mercedes neuf Actros 1853 LS 4x2 BL Schubbodenhydraulik,380 000 km,--,,Mercedes,,ALLEMAGNE,Prix sur demande,VTS Trucks GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11121749_th.jpg,,,,,Neuf
,Tracteur convoi exceptionnel Mercedes Actros 1845 LSNRL 4x2 Voll Luft,995 703 km,01/04/2014,,Mercedes,,ALLEMAGNE,Prix sur demande,VTS Trucks GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10864245_th.jpg,,,,,Occasion
,"Tracteur DAF XF460 SUPERSPACECAB, 2 TANKS, STANDCLIMA",842 843 km,07/06/2013,,DAF,,PAYS-BAS,Prix sur demande,ZUNDERT TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11135883_th.jpg,,,,,Occasion
,Tracteur Mercedes E Actros 1942 StreamSpace / Euro 6 / 2 x Tank,427 777 km,01/12/2017,,Mercedes,,ALLEMAGNE,Prix sur demande,Al Shogran GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11102321_th.jpg,,,,,Occasion
,Tracteur Volvo FH16 16750 Globetrotter XL 6x2 - Retarder - I parkcool - Full air - Leather,75 km,01/01/2020,,Volvo,,PAYS-BAS,Prix sur demande,VAEX TRUCKS TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/11012872_th.jpg,,,,,Occasion
,"Tracteur produits dangereux / adr Renault DR T 440 EURO 6, A, PTO",660 000 km,14/06/2016,,Renault,,PAYS-BAS,Prix sur demande,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/10466521_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1845 EURO 6d,859 400 km,03/11/2020,,Mercedes,,PAYS-BAS,Prix sur demande,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11066897_th.jpg,,,,,Occasion
,"Tracteur DAF XF 450 EURO 6d, ACC",669 600 km,27/11/2019,,DAF,,PAYS-BAS,Prix sur demande,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/10991575_th.jpg,,,,,Occasion
,"Tracteur MAN TGX 18 460 EURO 6, Retarder",521 638 km,04/09/2017,,MAN,,PAYS-BAS,Prix sur demande,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11091091_th.jpg,,,,,Occasion
,Tracteur Iveco S-WAY 480,552 910 km,13/02/2020,,Iveco,,ITALIE,Prix sur demande,EUROPE IMPORT EXPORT, Milano,https://photo.static-viamobilis.com/31/1/11131558-foto-trattore_stradale_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF SSC tractor unit,703 656 km,12/03/2020,,DAF,,PAYS-BAS,Prix sur demande,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/10943271_th.jpg,,,,,Occasion
,Tracteur produits dangereux / adr Volvo FH,666 274 km,07/09/2020,,Volvo,,ITALIE,Prix sur demande,Volvo Group Italia S.p.A., Bergamo,https://photo.static-viamobilis.com/31/1/11115219-foto-trattore_stradale_th.jpg,,,,,Occasion
,Tracteur surbaissé Renault D18 WIDE PORTACOCHES,902 291 km,06/06/2016,,Renault,,ESPAGNE,Prix sur demande,TRUCKSUR SL, Sevilla,https://photo.static-viamobilis.com/32/1/10907777_th.jpg,,,,,Occasion
,Tracteur Iveco Stralis 420,447 825 km,05/04/2017,,Iveco,,ITALIE,Prix sur demande,Used Truck Srl, Monza e della Brianza,https://photo.static-viamobilis.com/31/1/11130110_th.jpg,,,,,Occasion
,Tracteur Scania L S410 NGS 4X2EB MEGA - NEW TACHO - RETARDER - FU AIR - 626TKM - 2 X FUE TANKS - GOOD CONDITION,458 992 km,12/10/2020,,Scania,,PAYS-BAS,Prix sur demande,BACO TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11130667_th.jpg,,,,,Occasion
,Tracteur Scania LA S410 NGS 4X2EB MEGA - NEW TACHO - RETARDER - FULIR - 626TKM - 2 X FUEL TANKS - GOOD CONDITION,62 609 km,12/10/2020,,Scania,,PAYS-BAS,Prix sur demande,BACO TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11130666_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1851 LS,560 000 km,--,,Mercedes,,ESPAGNE,Prix sur demande,CONCESUR MADRID SL - CAMIONES, Madrid,https://photo.static-viamobilis.com/31/1/10784201_th.jpg,,,,,Occasion
,Tracteur Scania 143 R-500 V8 4x2 Streamline - Retarder - Leather - Alloy wheels - Custom Bumper - Airhorns - Lightbar,659 690 km,12/09/1997,,Scania,,PAYS-BAS,Prix sur demande,VAEX TRUCKS TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/9889160_th.jpg,,,,,Occasion
,Tracteur Mercedes ACTROS 1942 4x2 | EURO6 * MEGA * FULL AIR * GIGA SPACE * NL TRUCK,548 600 km,30/01/2015,,Mercedes,,PAYS-BAS,Prix sur demande,LOUIS BOON TRUCKS & TRAILERS, Zeeland,https://photo.static-viamobilis.com/31/1/10926191_th.jpg,,,,,Occasion
,Tracteur DAF XF 440 SC 4x2 - NEW TACHO - ADR FL - PTO - EURO 6 - 567 TKM - AIRCO - ACC - DIFF. LOCK - 2 BEDS - GOOD CONDITION -,512 300 km,20/05/2016,,DAF,,PAYS-BAS,Prix sur demande,BACO TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11117875_th.jpg,,,,,Occasion
,Tracteur Iveco 460 AUTOMATICO INTARDER ADR,627 569 km,14/10/2020,,Iveco,,ESPAGNE,Prix sur demande,Talleres Fandos S.L., Teruel,https://photo.static-viamobilis.com/31/1/10464650_th.jpg,,,,,Occasion
,Tracteur Volvo F12 500,1 908 326 km,25/07/2018,,Volvo,,ESPAGNE,Prix sur demande,Herbagazules SL, Cádiz,https://photo.static-viamobilis.com/31/1/11117537-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Scania R R500,560 600 km,01/01/2005,,Scania,,ITALIE,Prix sur demande,RITCHIE BROS ITALIA SRL, Piacenza,https://photo.static-viamobilis.com/31/1/11115634_th.jpg,,,,,Occasion
,Tracteur Scania R R620,747 275 km,01/01/2007,,Scania,,ITALIE,Prix sur demande,RITCHIE BROS ITALIA SRL, Piacenza,https://photo.static-viamobilis.com/31/1/11115633_th.jpg,,,,,Occasion
,Tracteur DAF XF105 -480,1 078 000 km,01/01/2020,,DAF,,ITALIE,Prix sur demande,RITCHIE BROS ITALIA SRL, Piacenza,https://photo.static-viamobilis.com/31/1/11111622_th.jpg,,,,,Occasion
,Tracteur DAF XF105 -480,333 598 km,01/01/2022,,DAF,,ITALIE,Prix sur demande,RITCHIE BROS ITALIA SRL, Piacenza,https://photo.static-viamobilis.com/31/1/11107235_th.jpg,,,,,Occasion
,Tracteur DAF XF105 -480,332 997 km,01/01/2019,,DAF,,ITALIE,Prix sur demande,RITCHIE BROS ITALIA SRL, Piacenza,https://photo.static-viamobilis.com/31/1/11107232_th.jpg,,,,,Occasion
,Tracteur DAF XF105 -480,1 139 518 km,01/01/2019,,DAF,,ITALIE,Prix sur demande,RITCHIE BROS ITALIA SRL, Piacenza,https://photo.static-viamobilis.com/31/1/11107222_th.jpg,,,,,Occasion
,Tracteur,500 km,--,,nc,,PAYS-BAS,Prix sur demande,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/6320979_th.jpg,,,,,Occasion
,Tracteur Scania S S 500,498 600 km,01/01/2019,,Scania,,POLOGNE,Prix sur demande,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11004922_th.jpg,,,,,Occasion
,Tracteur Scania L R 450 / HYDRAULIKA / ALUFELGI / I-PARK COOL,679 933 km,01/01/2021,,Scania,,POLOGNE,Prix sur demande,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/10707512_th.jpg,,,,,Occasion
,Tracteur MAN LE 26 240DFS FULL STEEL SUSPENSION / DAYCAB (ZF MANUAL GEARBOX / FULL STEEL SUSPENSION / REDUCTION AXS / 6-CILINDER,1 530 494 km,12/05/1989,,MAN,,PAYS-BAS,Prix sur demande,ENGEL TRUCKS, ZuidHolland,https://photo.static-viamobilis.com/31/1/11114953_th.jpg,,,,,Occasion
,Tracteur MAN TGX 18.440 BLS XLX Intarder TOP Zustand Eur-6,528 000 km,01/07/2015,,MAN,,ESPAGNE,Prix sur demande,Kuchnia Nutzfahrzeuge -  Markus Kuchnia, BadenWürttemberg,https://photo.static-viamobilis.com/31/1/11113739_th.jpg,,,,,Occasion
,Tracteur Volvo FH 460 4X2 EURO 6 DOUBLE TANK I PARK COOL TÜV TILL 10-2026,1 131 730 km,05/10/2016,,Volvo,,PAYS-BAS,Prix sur demande,RH TRUCKS, ZuidHolland,https://photo.static-viamobilis.com/31/1/11111437_th.jpg,,,,,Occasion
,Tracteur Ford F MAX F-MAX 500,1 120 000 km,01/01/2022,,Ford,,PORTUGAL,Prix sur demande,Ferrara Filippo & c s.a.s, Napoli,https://photo.static-viamobilis.com/31/1/11111794_th.jpg,,,,,Occasion
,Tracteur MAN TGX 18.500,914 430 km,19/10/2017,,MAN,,ESPAGNE,Prix sur demande,Automóviles Merino SL, Murcia,https://photo.static-viamobilis.com/31/1/10612173_th.jpg,,,,,Occasion
,Tracteur MAN 41.463 Heavy Duty Tractor 8x4 Manual Gearbox Good Condition,718 886 km,10/09/1997,,MAN,,PAYS-BAS,Prix sur demande,KALIL EXPORT, NoordBrabant,https://photo.static-viamobilis.com/31/1/10608718_th.jpg,,,,,Occasion
,Tracteur Volvo FH 500 PK,1 253 559 km,25/05/2022,,Volvo,,PAYS-BAS,Prix sur demande,VRIESOORD TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11104597_th.jpg,,,,,Occasion
,Tracteur DAF XF 530 FTG,671 000 km,09/03/2020,,DAF,,ITALIE,Prix sur demande,VRIESOORD TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11104355_th.jpg,,,,,Occasion
,Tracteur Scania P 380,626 024 km,15/01/2007,,Scania,,ITALIE,Prix sur demande,AUTOMOVEIS F.SALEIRO LDA, Braga,https://photo.static-viamobilis.com/31/1/11101247-foto-tractor_th.jpg,,,,,Occasion
,Tracteur MAN TGX 18.460 XLX,235 500 km,10/04/2019,,MAN,,GRÈCE,Prix sur demande,C.F.Z. Car S.r.l., Piacenza,https://photo.static-viamobilis.com/31/1/11101150-foto-trattore_stradale_th.jpg,,,,,Occasion
,Tracteur Mercedes ACTROS,865 230 km,24/08/2015,,Mercedes,,BELGIQUE,Prix sur demande,ZUNDERT TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11099917_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF SSC / Intarder / 2 Tank / Full spoiler *NL-Truck*,1 004 301 km,27/10/2017,,DAF,,PAYS-BAS,Prix sur demande,GAST TRUCKS VENLO BV, Limburg,https://photo.static-viamobilis.com/31/1/11095553_th.jpg,,,,,Occasion
,Tracteur Mercedes Arocs,1 083 848 km,27/11/2020,,Mercedes,,PORTUGAL,Prix sur demande,Ligação directa lda, Lisboa,https://photo.static-viamobilis.com/31/1/10608885-foto-tractor_th.jpg,,,,,Occasion
,Tracteur produits dangereux / adr Scania R R 500 A4x2NA,601 881 km,01/03/2024,,Scania,,ESPAGNE,Prix sur demande,SCANIA IBERICA, Madrid,https://photo.static-viamobilis.com/31/1/11066947_th.jpg,,,,,Occasion
,Tracteur produits dangereux / adr Scania R R 500 A4x2NA,869 128 km,01/03/2024,,Scania,,PAYS-BAS,Prix sur demande,SCANIA IBERICA, Madrid,https://photo.static-viamobilis.com/31/1/11066946_th.jpg,,,,,Occasion
,Tracteur Mercedes E Actros 1846 4x2 - EURO 6 - 835 TKM - AIRCO - 2 x FUEL TANKS - XENON - GOOD CONDITION -,770 796 km,13/02/2017,,Mercedes,,PAYS-BAS,Prix sur demande,BACO TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11080228_th.jpg,,,,,Occasion
,"Tracteur MAN TGX 18.400 Euro 6, XLX cabin, NL truck",832 138 km,01/10/2015,,MAN,,ITALIE,Prix sur demande,TRUCKCENTER APELDOORN BV, Gelderland,https://photo.static-viamobilis.com/31/1/11073902_th.jpg,,,,,Occasion
,Tracteur convoi exceptionnel Scania R450 R 450 A4x2LA,898 378 km,01/07/2021,,Scania,,PAYS-BAS,Prix sur demande,"Body and Truck, S.L.", Burgos,https://photo.static-viamobilis.com/31/1/10813499_th.jpg,,,,,Occasion
,"Tracteur Scania L R 500 ,FU AIR, 6x2, RETARDER, EATHER, IFT AXE STEERING",729 457 km,07/01/2020,,Scania,,PAYS-BAS,Prix sur demande,ZUNDERT TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11072096_th.jpg,,,,,Occasion
,Tracteur produits dangereux / adr Scania R R 500 A4x2NA,1 810 000 km,01/03/2024,,Scania,,ESPAGNE,Prix sur demande,SCANIA IBERICA, Madrid,https://photo.static-viamobilis.com/31/1/11066948_th.jpg,,,,,Occasion
,"Tracteur DAF XF 450 EURO 6d, ACC",984 414 km,27/11/2019,,DAF,,PAYS-BAS,Prix sur demande,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11049654_th.jpg,,,,,Occasion
,"Tracteur DAF 480 XF EURO 6, ACC",627 615 km,07/05/2019,,DAF,,PORTUGAL,Prix sur demande,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11011225_th.jpg,,,,,Occasion
,Tracteur Volvo FH 400,1 077 585 km,01/02/2006,,Volvo,,PORTUGAL,Prix sur demande,R2P S.A., Coimbra,https://photo.static-viamobilis.com/31/1/10852006-foto-tractor_th.jpg,,,,,Occasion
,Tracteur Renault Premium 460,887 927 km,22/11/2010,,Renault,,PAYS-BAS,Prix sur demande,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11061132_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF EURO 6,1 250 000 km,20/02/2020,,DAF,,PAYS-BAS,Prix sur demande,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/10995471_th.jpg,,,,,Occasion
,Tracteur Mercedes Antos 1843,650 000 km,16/01/2015,,Mercedes,,PORTUGAL,Prix sur demande,E.B. Trucks Lda, Aveiro,https://photo.static-viamobilis.com/31/1/11059179-foto-tractor_th.jpg,,,,,Occasion
,"Tracteur convoi exceptionnel Volvo F6 FH 460, Terberg Überführer Wiesel Rangier",234 668 km,01/06/2014,,Volvo,,ALLEMAGNE,Prix sur demande,A1 Truck GmbH, Niedersachsen,https://photo.static-viamobilis.com/31/1/11057773_th.jpg,,,,,Occasion
,"Tracteur Volvo F6 FH 460, Terberg Wiesel Überführer, 2x AHK,",1 237 632 km,01/09/2011,,Volvo,,PAYS-BAS,Prix sur demande,A1 Truck GmbH, Niedersachsen,https://photo.static-viamobilis.com/31/1/11057769_th.jpg,,,,,Occasion
,"Ensemble routier porte engins neuf UB 3618-35-14 Baumaschinenanhänger 3,5 t",629 709 km,01/01/2024,,nc,,PAYS-BAS,Prix sur demande,Uwe Müller GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/34/1/11046820_th.jpg,,,,,Neuf
,"Tracteur convoi exceptionnel DAF 480 XF 480 SSC, Volumen, Intarder, Standklima,",346 672 km,01/09/2021,,DAF,,PAYS-BAS,Prix sur demande,A1 Truck GmbH, Niedersachsen,https://photo.static-viamobilis.com/31/1/11042516_th.jpg,,,,,Occasion
,Tracteur Renault T-High 480 T4X2 13L E6,,29/09/2022,,Renault,,PAYS-BAS,Prix sur demande,OBVP Lda, Aveiro,https://photo.static-viamobilis.com/31/1/11039409-foto-tractor_th.jpg,,,,,Occasion
,Tracteur Iveco Stralis 480,,24/01/2006,,Iveco,,PORTUGAL,Prix sur demande,ONIMPRESS LDA ONILEVA, Aveiro,https://photo.static-viamobilis.com/31/1/10548756-foto-tractor_th.jpg,,,,,Occasion
,Tracteur Volvo FH12 380,,27/04/1995,,Volvo,,ESPAGNE,Prix sur demande,ONIMPRESS LDA ONILEVA, Aveiro,https://photo.static-viamobilis.com/31/1/10537916-foto-tractor_th.jpg,,,,,Occasion
,Tracteur Iveco S-WAY 490,,17/07/2023,,Iveco,,PORTUGAL,Prix sur demande,Automoción La Junquera S.L., Pontevedra,https://photo.static-viamobilis.com/31/1/11036206-foto-cabeza_tractora_th.jpg,,,,,Occasion
,Tracteur Renault T-Series 520,,21/03/2019,,Renault,,GRÈCE,Prix sur demande,"MAQUIDONAS - Comércio de Veículos Pesados e Ligeiros, Lda.", Castelo Branco,https://photo.static-viamobilis.com/31/1/11036008-foto-tractor_th.jpg,,,,,Occasion
