Réf. client :,Description,Kilométrage,Date de 1ere immatriculation,Energie,Marque,Modèle,Pays,Prix,Vendeur,Localisation,Poids à vide,PTC,Essieux,Puissance,Etat
TC83372,Tracteur MAN neuf TGS 33.440 MAN 33.440 BBS 6X4 EUROMIX MTP Kipper-Auflieger,925000.0,2024-01-01,Gazoil,MAN,,ALLEMAGNE,39900.0,Euromix MTP GmbH,NordrheinWestfalen,,,6x2,520.0,Neuf
TC77416,Tracteur MAN neuf TGS 40.480 MAN 40.480 6x6 BB SA HEAVY DUTY TRACTOR 220 Ton,923000.0,2025-01-01,Gazoil,MAN,,ALLEMAGNE,69000.0,Euromix MTP GmbH,NordrheinWestfalen,,,4x2,510.0,Neuf
70313428,Ensemble routier benne MAN neuf TGS 24.440 MAN 22.440 4x2 Euro 2 EuromixMTP Kipper 27m³,782000.0,2025-01-01,Gazoil,MAN,,ALLEMAGNE,26900.0,Euromix MTP GmbH,NordrheinWestfalen,,,4x2,480.0,Neuf
70311138,Tracteur Mercedes Actros 1845 LS,1200000.0,2014-04-04,Gazoil,Mercedes,,ESPAGNE,19500.0,"MONTSENY TRUCKS, SL",Barcelona,,,4x2,482.0,Occasion
70310971,Tracteur Mercedes E Actros 1940 4x2 Euro 6 Trekker,400000.0,2014-11-26,Gazoil,Mercedes,,PAYS-BAS,39990.0,BART STRAATMAN LANDHORST,NoordBrabant,,,4x2,482.0,Occasion
70313422,"Tracteur Scania G 480 4X2 opleggertrekker, highline met retarder.",1185820.0,2013-03-28,Gazoil,Scania,,PAYS-BAS,32990.0,BART STRAATMAN LANDHORST,NoordBrabant,,,4x2,482.0,Occasion
70310969,Tracteur MAN TGX,530423.0,2013-01-01,Gazoil,MAN,,ITALIE,22500.0,BLU Trucks srl - Commercio Veicoli Commerciali e Macchine movimento Terra,Brescia,,,4x2,530.0,Occasion
RX49064,Tracteur MAN TGX 18.480,511500.0,2016-02-23,Gazoil,MAN,,ITALIE,16500.0,TRUCK & CAR CASSETTA,BarlettaAndriaTrani,,,4x2,510.0,Occasion
AK48316,Tracteur DAF XF105 FT 510,822338.0,2014-05-14,Gazoil,DAF,,ITALIE,9850.0,TRUCK & CAR CASSETTA,BarlettaAndriaTrani,,,4x2,510.0,Occasion
1223,Tracteur Scania R 500,421334.0,2026-02-24,Gazoil,Scania,,ITALIE,18900.0,TRUCK & CAR CASSETTA,BarlettaAndriaTrani,,,4x2,478.0,Occasion
1282,Tracteur Volvo FH16 520,299000.0,1998-01-12,Gazoil,Volvo,,PORTUGAL,27850.0,Auto Coelhinhos Comércio Automóvel SA,Santarém,,,4x2,479.0,Occasion
LM49826,Tracteur Volvo N12,625276.0,1985-06-01,Gazoil,Volvo,,PORTUGAL,22750.0,Auto Coelhinhos Comércio Automóvel SA,Santarém,,,4x2,410.0,Occasion
VV49836,Tracteur Volvo FH13 500,984000.0,2021-02-22,Gazoil,Volvo,,ESPAGNE,27850.0,MM Trucks Machinery SL,Murcia,,,4x2,530.0,Occasion
QM49837,Tracteur MAN TGS TGS 26.480 6x6 PALFINGER PK 60002 Crane Winch,945500.0,2009-01-01,Gazoil,MAN,,POLOGNE,74850.0,"STAR SAN DUO DOMINIK PATER, PAWEŁ PATER SPÓŁKA KOMANDYTOWA",Świętokrzyskie,,,4x2,500.0,Occasion
LP49837,Tracteur MAN TGS TGS 26.480 6x6 PALFINGER PK 34002 SH Crane Winc,946000.0,2011-01-01,Gazoil,MAN,,POLOGNE,64850.0,"STAR SAN DUO DOMINIK PATER, PAWEŁ PATER SPÓŁKA KOMANDYTOWA",Świętokrzyskie,,,4x2,380.0,Occasion
QJ49839,Tracteur Mercedes E Actros 1943 4x2 Bigspace Euro 6 - Double Tanks - WF/Tipping Hydraulics - Alcoa,799500.0,2018-03-27,Gazoil,Mercedes,,PAYS-BAS,19900.0,GEMA TRADING,NoordBrabant,,,4x2,470.0,Occasion
AA1391,Tracteur Volvo FH FH / 460 / I – SAVE / XL / EURO 6 / ACC / I – COOL,767000.0,2023-08-01,Gazoil,Volvo,,POLOGNE,9900.0,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa,Świętokrzyskie,,,4x2,489.0,Occasion
MB065989,Tracteur Mercedes ACTROS L / 1848 / EURO 6 / MP 5 / GIGA SPACE,1300000.0,2023-01-01,Gazoil,Mercedes,,POLOGNE,14900.0,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa,Świętokrzyskie,,,4x2,420.0,Occasion
8399-NJF,Tracteur DAF 480 106 / 480 / EURO 6 / ACC / MEGA / LOW DECK / SUPER SPACE CAB,990000.0,,Gazoil,DAF,,POLOGNE,75500.0,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa,Świętokrzyskie,,,4x2,480.0,Occasion
2231-LDZ,Tracteur Mercedes / ACTROS / 1851 / E 6 / MP 5 / ACC / MEGA / LOW DECK / RETARDER,800000.0,2021-09-01,Gazoil,Mercedes,,POLOGNE,25000.0,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa,Świętokrzyskie,,,4x2,480.0,Occasion
4364,Tracteur Scania P S 500 / EURO 6 / ACC / RETARDER / PEŁNA OPCJA / JAK NOWA,1468498.0,2025-05-01,Gazoil,Scania,,POLOGNE,48000.0,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa,Świętokrzyskie,,,4x2,480.0,Occasion
444681984,Tracteur Mercedes ACTROS / 1848 / ACC / E 6 / MP 5 / RETARDER / HYDRAULIKA / BIG S,758410.0,,Gazoil,Mercedes,,POLOGNE,65700.0,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa,Świętokrzyskie,,,4x2,480.0,Occasion
26030316115372413600,Tracteur MAN TGX TGX / 18.470 / EURO 6 / GX / ACC / I – COOL,758410.0,2022-12-01,Gazoil,MAN,,POLOGNE,9800.0,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa,Świętokrzyskie,,,4x2,560.0,Occasion
26030315411614454700,Tracteur DAF 480 106 / 480 / EURO 6 / ACC / SUPER SPACE CAB,541516.0,2021-09-01,Gazoil,DAF,,POLOGNE,9400.0,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa,Świętokrzyskie,,,4x2,450.0,Occasion
26030315083640869700,Tracteur Scania P S 500 / EURO 6 / ACC / RETARDER / PEŁNA OPCJA / JAK NOWA,541516.0,2025-06-01,Gazoil,Scania,,POLOGNE,23500.0,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa,Świętokrzyskie,,,4x2,460.0,Occasion
1020-NJC,Tracteur Iveco X-WAY,1298898.0,2019-11-25,Gazoil,Iveco,,ESPAGNE,15900.0,CAMIONALIA S.L,Cuenca,,,4x2,480.0,Occasion
6406-KFX,Tracteur surbaissé MAN TGX 26.440,1148600.0,2014-02-01,Gazoil,MAN,,POLOGNE,37900.0,Drial,Łódzkie,,,4x2,500.0,Occasion
2904-NJX,Tracteur Scania R 500,1108430.0,2020-07-01,Gazoil,Scania,,BELGIQUE,69000.0,BELGIUM TRUCKS & TRAILERS,WestVlaanderen,,,4x2,482.0,Occasion
6779-NHL,Tracteur DAF XG 480,768346.0,2023-01-01,Gazoil,DAF,,ESPAGNE,72000.0,DYSCASA,Toledo,,,4x2,479.0,Occasion
90,Tracteur MAN neuf TGS TGS 35.520,407000.0,,Gazoil,MAN,,ITALIE,62000.0,SGARCAR srl,BarlettaAndriaTrani,,,4x2,459.0,Neuf
25451M,"Tracteur Terberg YT222 (Umsetzer Mafi, Kamag)",348000.0,2011-10-01,Gazoil,nc,,ALLEMAGNE,49900.0,Salzgitter EuroLogistik GmbH,Niedersachsen,,,4x2,399.0,Occasion
25272M,"Tracteur Scania R 580 V8 Highline, King of the road",546069.0,2014-04-09,Gazoil,Scania,,PAYS-BAS,35900.0,ADESO Trucks B.V.,Overijssel,,,4x2,479.0,Occasion
25491M,Tracteur convoi exceptionnel Mercedes E Actros 5/1948 BigSpace/Retarder/Mega/Eu6d,414355.0,2021-08-01,Gazoil,Mercedes,,ALLEMAGNE,75000.0,Al Shogran GmbH,NordrheinWestfalen,,,4x2,410.0,Occasion
759N,Tracteur Mercedes E Actros 1863 GigaSpace / Euro 6,541500.0,2016-01-01,Gazoil,Mercedes,,ALLEMAGNE,75000.0,Al Shogran GmbH,NordrheinWestfalen,,,4x2,500.0,Occasion
25772,Tracteur Iveco Stralis 440 S 48,861000.0,2013-08-06,Gazoil,Iveco,,ITALIE,54000.0,AUTOMERCATO PASTORE S.R.L.,BarlettaAndriaTrani,,,4x2,560.0,Occasion
392029,Tracteur DAF XF 510 FT,301660.0,2014-10-21,Gazoil,DAF,,ITALIE,65000.0,AUTOMERCATO PASTORE S.R.L.,BarlettaAndriaTrani,,,4x2,510.0,Occasion
899693,Tracteur Volvo FH 400+E5+KIPHYDR.,824000.0,2008-05-05,Gazoil,Volvo,,BELGIQUE,49900.0,BRAEM SA Belgique,WestVlaanderen,,,4x2,380.0,Occasion
953151,Tracteur MAN TGS 18.440 BLS 4x4 (+cardan),305677.0,2010-03-26,Gazoil,MAN,,BELGIQUE,43500.0,BRAEM SA Belgique,WestVlaanderen,,,4x2,530.0,Occasion
BS1025,Tracteur MAN TGX 18.470 XLX BLS,1168640.0,2020-01-02,Gazoil,MAN,,BELGIQUE,11900.0,BRAEM SA Belgique,WestVlaanderen,,,4x2,430.0,Occasion
BS1825,Tracteur Volvo FM42 420 +KIPHYDR,600000.0,2018-07-03,Gazoil,Volvo,,BELGIQUE,9900.0,BRAEM SA Belgique,WestVlaanderen,,,4x2,470.0,Occasion
UF49644,Tracteur Mercedes Actros 2663 LS+Intarder+Kiphydr,950000.0,2020-10-16,Gazoil,Mercedes,,BELGIQUE,13900.0,BRAEM SA Belgique,WestVlaanderen,,,4x2,510.0,Occasion
AL49736,Tracteur Renault DR C520-6x4 + HY. + INTARDER,66459.0,2022-08-12,Gazoil,Renault,,BELGIQUE,39900.0,BRAEM SA Belgique,WestVlaanderen,,,4x2,510.0,Occasion
1726294,Tracteur Volvo F6 FH 460 Heavy Duty - Manual - 8x4,399027.0,2004-07-01,Gazoil,Volvo,,PAYS-BAS,15900.0,EUROPE TRUCKS BV,NoordBrabant,,,4x2,480.0,Occasion
H280987,Tracteur DAF XF460 Steel/Air - NL Truck - SSC - Full Spoiler,406500.0,2014-05-28,Gazoil,DAF,,PAYS-BAS,14900.0,EUROPE TRUCKS BV,NoordBrabant,,,4x2,450.0,Occasion
H290031,Tracteur Iveco S-WAY 490,113000.0,2023-09-07,Gazoil,Iveco,,ITALIE,9900.0,Truck Impex srl,Livorno,,,4x2,730.0,Occasion
H281123,Tracteur MAN TGX 18.460,525000.0,2018-02-01,Gazoil,MAN,,ITALIE,14900.0,Truck Impex srl,Livorno,,,4x2,460.0,Occasion
H290068,Tracteur MAN TGX 18.480 XXL,453000.0,2015-11-01,Gazoil,MAN,,ITALIE,61000.0,SG TRADING SRL,Brescia,,,4x2,509.0,Occasion
N280382,Tracteur Scania R 500,698000.0,2005-02-01,Gazoil,Scania,,ITALIE,315000.0,SG TRADING SRL,Brescia,,,4x2,450.0,Occasion
H290179,Tracteur MAN TGX TGX 18.520 4x2 BL SA VOLLGARANTIE bis 7/27,460000.0,2023-07-01,Gazoil,MAN,,AUTRICHE,49500.0,Hirschmugl GmbH. & CoKG,Steiermark,,,6x2,479.0,Occasion
H290180,Tracteur Renault T-Series 460 T4X2 E6,691580.0,2015-10-19,Gazoil,Renault,,ESPAGNE,69500.0,Veinluc sa - LUCENA,Córdoba,,,4x2,429.0,Occasion
H281225,Tracteur Renault T-High 480 T4X2 E6,512859.0,2021-10-19,Gazoil,Renault,,ESPAGNE,197000.0,Veinluc sa - LUCENA,Córdoba,,,6x4,459.0,Occasion
H281183,Tracteur DAF 480 XG FT 4X2,797849.0,2022-05-13,Gazoil,DAF,,ITALIE,29900.0,DAF VEICOLI INDUSTRIALI SPA,Milano,,,4x2,479.0,Occasion
H290172,"Ensemble routier rideaux coulissants (plsc) CARG SCB3ST CoC Documents, TuV Loading Certificate",484000.0,2018-01-01,Gazoil,nc,,PAYS-BAS,29900.0,PFEIFER Sales BV,Gelderland,,,4x2,482.0,Occasion
194145,"Ensemble routier rideaux coulissants (plsc) SCB3ST CoC Documents, TuV Loading Certif",632000.0,2016-01-01,Gazoil,nc,,PAYS-BAS,15900.0,PFEIFER Sales BV,Gelderland,,,6x2,482.0,Occasion
008477,Tracteur Mercedes ACTROS 1845,1.0,2016-01-01,Gazoil,Mercedes,,POLOGNE,20900.0,IMPERIUM TRUCK MATYSEK Sp. zo.o.,Świętokrzyskie,,,6x4,429.0,Occasion
306861,Tracteur DAF XF460 / SUPER SPACE CAB / MEGA / EURO 6 / LOW DECK,271.0,,Gazoil,DAF,,POLOGNE,13900.0,IMPERIUM TRUCK MATYSEK Sp. zo.o.,Świętokrzyskie,,,4x2,510.0,Occasion
305454,Tracteur Scania L R 450 / RETARDER / HYDRAULIKA / I-PARK COOL / OPONY 100%,563.0,2019-01-01,Gazoil,Scania,,POLOGNE,31900.0,IMPERIUM TRUCK MATYSEK Sp. zo.o.,Świętokrzyskie,,,6x2,400.0,Occasion
089658,Tracteur Iveco S-WAY S-WAY 530 / I-PARK COOL,502.0,2023-01-01,Gazoil,Iveco,,POLOGNE,32900.0,IMPERIUM TRUCK MATYSEK Sp. zo.o.,Świętokrzyskie,,,4x2,479.0,Occasion
002908,Tracteur Scania S S 530,10.0,2021-01-01,Gazoil,Scania,,POLOGNE,17900.0,IMPERIUM TRUCK MATYSEK Sp. zo.o.,Świętokrzyskie,,,4x2,395.0,Occasion
288872,Tracteur Volvo FH FH 500,386000.0,2022-01-01,Gazoil,Volvo,,POLOGNE,25900.0,IMPERIUM TRUCK MATYSEK Sp. zo.o.,Świętokrzyskie,,,4x4,420.0,Occasion
L44957,Tracteur Scania L S 450 / I-PARK COOL / ALUFELGI,1300000.0,2020-01-01,Gazoil,Scania,,POLOGNE,17900.0,IMPERIUM TRUCK MATYSEK Sp. zo.o.,Świętokrzyskie,,,4x4,300.0,Occasion
028551,Tracteur Iveco S-WAY S-WAY 510 / I-PARK COOL,694971.0,2020-01-01,Gazoil,Iveco,,POLOGNE,37500.0,IMPERIUM TRUCK MATYSEK Sp. zo.o.,Świętokrzyskie,,,6x2,449.0,Occasion
028159,Tracteur Scania G 450,803000.0,2022-02-08,Gazoil,Scania,,ITALIE,49900.0,Mason Srl,Treviso,,,4x2,501.0,Occasion
026058,Tracteur Scania G 450,908000.0,2022-01-28,Gazoil,Scania,,ITALIE,63500.0,Mason Srl,Treviso,,,6x4,449.0,Occasion
258475,Tracteur Iveco X-WAY,490135.0,2021-06-30,Gazoil,Iveco,,ITALIE,86900.0,Mason Srl,Treviso,,,6x4,380.0,Occasion
026057,Tracteur MAN TGS 18.510,99406.0,2021-08-02,Gazoil,MAN,,ITALIE,19400.0,Mason Srl,Treviso,,,6x2,462.0,Occasion
U6.33,Tracteur Iveco S-WAY 480,1010057.0,2021-04-30,Gazoil,Iveco,,ITALIE,32900.0,Mason Srl,Treviso,,,4x2,220.0,Occasion
XLRTEH4300G364073,Tracteur Iveco X-WAY 480,578339.0,2019-07-31,Gazoil,Iveco,,ITALIE,39900.0,Mason Srl,Treviso,,,6x4,530.0,Occasion
XLRTEH4300G363867,Tracteur surbaissé Renault T-Series 460.18 DTI 11,581013.0,2017-09-21,Gazoil,Renault,,ITALIE,19900.0,INTERDRIVE SRL,Parma,,,4x2,510.0,Occasion
XLRTEH4300G388372,"Tracteur convoi exceptionnel Iveco Stralis Stralis AS440, Automatik, E6",490135.0,2018-06-04,Gazoil,Iveco,,AUTRICHE,25900.0,MG Handel GmbH,Oberösterreich,,,4x2,480.0,Occasion
TT 4908,"Tracteur DAF XF460 XF 460 FT SSC, Automatik, EURO6",1084496.0,2016-06-02,Gazoil,DAF,,AUTRICHE,84500.0,MG Handel GmbH,Oberösterreich,,,4x2,480.0,Occasion
3708,"Tracteur convoi exceptionnel Iveco Stralis Stralis 460,Highway,Euro6",491833.0,2018-05-03,Gazoil,Iveco,,AUTRICHE,28900.0,MG Handel GmbH,Oberösterreich,,,6x2,500.0,Occasion
444905564,"Tracteur Ford F MAX F-MAX 500, Intarder, Alufelgen",296360.0,2022-07-22,Gazoil,Ford,,AUTRICHE,29900.0,MG Handel GmbH,Oberösterreich,,,4x2,500.0,Occasion
434608355,"Tracteur MAN TGX TGX 18.500 XLX, Standklima, Retarder E6",641177.0,2017-05-30,Gazoil,MAN,,AUTRICHE,32900.0,MG Handel GmbH,Oberösterreich,,,4x2,500.0,Occasion
443415370,"Tracteur Mercedes Actros Actros 1840, MP4",548054.0,2015-05-04,Gazoil,Mercedes,,AUTRICHE,8900.0,MG Handel GmbH,Oberösterreich,,,6x4,510.0,Occasion
434608189,Tracteur Volvo FH 500 Globetrotter,218128.0,2015-04-20,Gazoil,Volvo,,ITALIE,11603.0,PESCE EDOARDO V.I. S.r.l,Treviso,,,4x2,480.0,Occasion
434606308,Tracteur MAN TGX TGX 18.510 4x2 BL SA,431818.0,2021-12-01,Gazoil,MAN,,ITALIE,8500.0,MAN TRUCK & BUS ITALIA - Centro usato MAN Top Used,Piacenza,,,4x2,462.0,Occasion
444078168,Tracteur MAN TGX 28.440 Euro 6 Fassi 23 Tonmeter laadkraan + Fly-Jib,408734.0,2014-05-14,Gazoil,MAN,,PAYS-BAS,70200.0,CLEAN MAT,Gelderland,,,4x2,265.0,Occasion
448165699,Tracteur Volvo FH 540 6x4 Euro 6 Kiphydrauliek hefbare aangedreven as,10000.0,2020-02-28,Gazoil,Volvo,,PAYS-BAS,43600.0,CLEAN MAT,Gelderland,,,4x2,471.0,Occasion
444905683,Tracteur Scania neuf R 770 6x4 etarder New & Unused!,717000.0,2024-06-24,Gazoil,Scania,,PAYS-BAS,51200.0,CLEAN MAT,Gelderland,,,4x2,449.0,Neuf
441765190,"Tracteur DAF 480 XF SC,standklima",920000.0,2022-03-01,Gazoil,DAF,,PAYS-BAS,63000.0,KLEYN TRUCKS BV,Gelderland,,,4x2,469.0,Occasion
71755,Tracteur DAF 480 XF,587130.0,2022-05-01,Gazoil,DAF,,PAYS-BAS,32000.0,KLEYN TRUCKS BV,Gelderland,,,4x2,470.0,Occasion
71757,Tracteur Mercedes Actros 1945,340196.0,2017-08-11,Gazoil,Mercedes,,BELGIQUE,65200.0,BVBA THETRUCKCOMPANY,WestVlaanderen,,,4x2,480.0,Occasion
TC40260,Tracteur DAF XF 450,347118.0,2019-09-03,Gazoil,DAF,,BELGIQUE,38200.0,BVBA THETRUCKCOMPANY,WestVlaanderen,,,4x2,530.0,Occasion
TC48622,Tracteur MAN TGX 480,475000.0,2016-09-27,Gazoil,MAN,,BELGIQUE,33800.0,BVBA THETRUCKCOMPANY,WestVlaanderen,,,4x2,500.0,Occasion
TC16152,Tracteur DAF 480 XF,173503.0,2021-12-22,Gazoil,DAF,,BELGIQUE,38600.0,BVBA THETRUCKCOMPANY,WestVlaanderen,,,4x2,470.0,Occasion
TC78392,Tracteur DAF 480 XF,277495.0,2020-12-28,Gazoil,DAF,,BELGIQUE,58500.0,BVBA THETRUCKCOMPANY,WestVlaanderen,,,4x2,470.0,Occasion
TC78166,Tracteur Renault T 460,504165.0,2019-01-02,Gazoil,Renault,,BELGIQUE,35400.0,BVBA THETRUCKCOMPANY,WestVlaanderen,,,4x2,500.0,Occasion
TC45771,Tracteur Iveco S-Way 460,920694.0,2020-01-01,Gazoil,Iveco,,BELGIQUE,63300.0,BVBA THETRUCKCOMPANY,WestVlaanderen,,,4x2,480.0,Occasion
TC17724,Tracteur Renault T 460,315641.0,2019-06-12,Gazoil,Renault,,BELGIQUE,35400.0,BVBA THETRUCKCOMPANY,WestVlaanderen,,,4x2,480.0,Occasion
TC57692,Tracteur Scania L R620-V8 Topline 6x2/4 - Retarder - Full air - Night clima - eather - Steering axle - Schwerlast ausstattung,309427.0,2014-03-13,Gazoil,Scania,,PAYS-BAS,34600.0,VAEX TRUCKS TRADING,NoordBrabant,,,4x2,480.0,Occasion
TC97204,Tracteur Scania L R580 V8 NGS ow roof 6x2 - PTO/Hydraulic - Retarder - Custom interior - 2.95 WB - Navi,683907.0,2017-04-26,Gazoil,Scania,,PAYS-BAS,35300.0,VAEX TRUCKS TRADING,NoordBrabant,,,4x2,580.0,Occasion
TC24322,Tracteur Scania G S500 NS Highline 4x2 - Retarder - Night clima - Full air - Custom interior - Full spoiler - 2 tank,723185.0,2022-02-21,Gazoil,Scania,,PAYS-BAS,33900.0,VAEX TRUCKS TRADING,NoordBrabant,,,6x2,480.0,Occasion
TC94453,Tracteur Scania P R460 Highline 4x2 - TO/Hydraulic - Retarder - Night clima - 2x tank - Navi,771678.0,2023-11-13,Gazoil,Scania,,PAYS-BAS,57900.0,VAEX TRUCKS TRADING,NoordBrabant,,,4x2,480.0,Occasion
TC75854,Tracteur Mercedes Actros 1845 4X2 StreamSpace Hydraulik Full-Air Alcoa,599010.0,2017-02-15,Gazoil,Mercedes,,PAYS-BAS,46200.0,BAS WORLD,,,,6x2,480.0,Occasion
71746,Tracteur Scania L S410 4X2 N-Truck Retarder 2xTanks Standklima,1043532.0,2019-04-02,Gazoil,Scania,,PAYS-BAS,35800.0,BAS WORLD,,,,4x2,420.0,Occasion
44492x771464x06,Tracteur Scania P 370 4X2,937946.0,2019-10-09,Gazoil,Scania,,PAYS-BAS,75500.0,BAS WORLD,,,,4x2,470.0,Occasion
V 253202,Tracteur Scania R450 4X2 Retarder Automatic Euro 6,379000.0,2016-02-18,Gazoil,Scania,,PAYS-BAS,57800.0,BAS WORLD,,,,4x2,459.0,Occasion
V263014,Tracteur DAF 480 XF 6X2 FTG NL-Truck Steeringaxle MOT 07/2026,423675.0,2019-06-14,Gazoil,DAF,,PAYS-BAS,35500.0,BAS WORLD,,,,4x2,490.0,Occasion
74,Tracteur Iveco neuf S-Way 500 4X2 NEW! 2xTanks HPEB Standklima Navi LED,1095000.0,2026-01-01,Gazoil,Iveco,,PAYS-BAS,65900.0,BAS WORLD,,,,4x2,490.0,Neuf
48,Tracteur DAF 480 XF 4X2 SC Standklima,360000.0,2021-08-31,Gazoil,DAF,,PAYS-BAS,32000.0,BAS WORLD,,,,4x2,410.0,Occasion
70309154,Tracteur produits dangereux / adr Volvo FH 420 4X2 ADR VEB+ Alcoa's I-ParkCool,390000.0,2019-11-18,Gazoil,Volvo,,PAYS-BAS,57700.0,BAS WORLD,,,,4x2,440.0,Occasion
70311670,Tracteur Scania L S410 4X2 N-Truck Retarder 2xTanks Standklima,430000.0,2019-01-16,Gazoil,Scania,,PAYS-BAS,28800.0,BAS WORLD,,,,4x2,450.0,Occasion
70309153,Tracteur DAF accidenté 480 XF XF 4X2 Defects - Truck is driveable,526608.0,2018-10-11,Gazoil,DAF,,PAYS-BAS,58400.0,BAS WORLD,,,,4x2,459.0,Neuf - Accidenté
ZJ49529,Tracteur Mercedes neuf Actros New L ProCabin 1845 LS,560000.0,,Gazoil,Mercedes,,ITALIE,58400.0,ROSSI S.R.L,Perugia,,,4x2,629.0,Neuf
JX49351,Tracteur Mercedes neuf Actros New L ProCabin 1848 LS,680000.0,,Gazoil,Mercedes,,ITALIE,47100.0,ROSSI S.R.L,Perugia,,,4x2,479.0,Neuf
XJ49529,Tracteur DAF XF 460,725781.0,2017-07-17,Gazoil,DAF,,POLOGNE,34400.0,DiR Truck,Łódzkie,,,4x2,619.0,Occasion
2866,Tracteur L370 | 1953 | PERFECT CONDITION !!! | 6 CILINDER BENZINE ENGINE |,364377.0,1953-06-15,Gazoil,nc,,PAYS-BAS,48900.0,VLASTUIN TRUCK- EN TRAILERTRADING BV,Utrecht,,,4x2,462.0,Occasion
FJ49627,Tracteur Volvo F16 F 16.505 hp | 4x2 | AIR SUSPENSION | 1992 | GLOBETROTTER |,987000.0,1992-06-15,Gazoil,Volvo,,PAYS-BAS,62300.0,VLASTUIN TRUCK- EN TRAILERTRADING BV,Utrecht,,,4x2,530.0,Occasion
QX49643,Tracteur Renault T-Series 480,305100.0,2023-04-15,Gazoil,Renault,,POLOGNE,58500.0,SMUSZKIEWICZ S.C.,Wielkopolskie,,,4x2,480.0,Occasion
ZZ49504,Tracteur Scania R 450,645390.0,2019-05-24,Gazoil,Scania,,POLOGNE,63200.0,SMUSZKIEWICZ S.C.,Wielkopolskie,,,4x2,500.0,Occasion
PK49629,Tracteur Scania R 410,497390.0,2019-06-04,Gazoil,Scania,,POLOGNE,65100.0,SMUSZKIEWICZ S.C.,Wielkopolskie,,,4x2,450.0,Occasion
AR49539,Tracteur DAF 480 XG FT LOW DECK 4X2,451610.0,2022-09-01,Gazoil,DAF,,ALLEMAGNE,69700.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,480.0,Occasion
QP49538,Tracteur DAF 480 XF FT 4X2,617173.0,2021-04-27,Gazoil,DAF,,ALLEMAGNE,35000.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,480.0,Occasion
PK49540,Tracteur DAF 480 XG FT 4X2,508000.0,2022-05-05,Gazoil,DAF,,ALLEMAGNE,35700.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,410.0,Occasion
5263,Tracteur DAF 480 XF FT 4X2,1238693.0,2000-01-01,Gazoil,DAF,,ALLEMAGNE,33900.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,480.0,Occasion
1478,Tracteur DAF 480 XF FT LOW DECK 4X2,468766.0,2021-04-28,Gazoil,DAF,,ALLEMAGNE,35100.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,449.0,Occasion
71695,Tracteur DAF 480 XF FT 4X2,442254.0,2022-01-03,Gazoil,DAF,,ALLEMAGNE,65600.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,441.0,Occasion
25151,Tracteur DAF 480 XFn FT 4X2,443300.0,2022-08-01,Gazoil,DAF,,ALLEMAGNE,58400.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,421.0,Occasion
4576,Tracteur DAF 480 XF FT LOW DECK 4X2,688345.0,2021-08-19,Gazoil,DAF,,ALLEMAGNE,65300.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,435.0,Occasion
4342,Tracteur DAF 480 XG FT 4X2,363500.0,2022-08-12,Gazoil,DAF,,ALLEMAGNE,65700.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,421.0,Occasion
4175,Tracteur DAF 480 XF FT LOW DECK 4X2,436720.0,2021-05-12,Gazoil,DAF,,ALLEMAGNE,38900.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,482.0,Occasion
T6610,Tracteur DAF 480 XF FT LOW DECK 4X2,550000.0,2021-10-06,Gazoil,DAF,,ALLEMAGNE,68800.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,448.0,Occasion
1073,Tracteur DAF 480 XF FT LOW DECK 4X2,1.0,2021-07-29,Gazoil,DAF,,ALLEMAGNE,48800.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,450.0,Occasion
67d1799371bc3b6a12dec82e,Tracteur DAF 480 XF FT LOW DECK 4X2,1072625.0,2022-03-02,Gazoil,DAF,,ALLEMAGNE,35000.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,450.0,Occasion
6764bce7b628a6473b44b8ff,Tracteur DAF 480 XFn FT 4X2,666399.0,2022-03-31,Gazoil,DAF,,ALLEMAGNE,31200.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,482.0,Occasion
694530be64dc736945707d7b,Tracteur DAF 480 XF FT 4X2,432000.0,2023-01-03,Gazoil,DAF,,ALLEMAGNE,45000.0,DAF Used Trucks Deutschland,NordrheinWestfalen,,,4x2,450.0,Occasion
